convo,subID,partnerID,n_total,condition,n_long_500,freq_long_500,n_long_750,freq_long_750,n_long_1000,freq_long_1000,n_long_1250,freq_long_1250,n_long_1500,freq_long_1500,n_long_1750,freq_long_1750,n_long_2000,freq_long_2000,n_long_2250,freq_long_2250,n_long_2500,freq_long_2500,n_long_2750,freq_long_2750,n_long_3000,freq_long_3000
50_42,42,50,78.0,strangers_pure,23.0,0.2948717948717949,13.0,0.16666666666666666,7.0,0.08974358974358974,2.0,0.02564102564102564,2.0,0.02564102564102564,1.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87_83,87,83,116.0,strangers_pure,20.0,0.1724137931034483,8.0,0.06896551724137931,4.0,0.034482758620689655,2.0,0.017241379310344827,2.0,0.017241379310344827,1.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87_83,83,87,116.0,strangers_pure,20.0,0.1724137931034483,8.0,0.06896551724137931,4.0,0.034482758620689655,2.0,0.017241379310344827,2.0,0.017241379310344827,1.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40_47,40,47,64.0,strangers_pure,23.0,0.359375,17.0,0.265625,15.0,0.234375,9.0,0.140625,7.0,0.109375,4.0,0.0625,4.0,0.0625,3.0,0.046875,3.0,0.046875,2.0,0.03125,2.0,0.03125
40_47,47,40,64.0,strangers_pure,23.0,0.359375,17.0,0.265625,15.0,0.234375,9.0,0.140625,7.0,0.109375,4.0,0.0625,4.0,0.0625,3.0,0.046875,3.0,0.046875,2.0,0.03125,2.0,0.03125
61_62,61,62,105.0,strangers_pure,22.0,0.20952380952380953,15.0,0.14285714285714285,11.0,0.10476190476190476,7.0,0.06666666666666667,5.0,0.047619047619047616,4.0,0.0380952380952381,2.0,0.01904761904761905,2.0,0.01904761904761905,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525
61_62,62,61,105.0,strangers_pure,22.0,0.20952380952380953,15.0,0.14285714285714285,11.0,0.10476190476190476,7.0,0.06666666666666667,5.0,0.047619047619047616,4.0,0.0380952380952381,2.0,0.01904761904761905,2.0,0.01904761904761905,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525
1_9,1,9,137.0,strangers_pure,40.0,0.291970802919708,22.0,0.16058394160583941,12.0,0.08759124087591241,9.0,0.06569343065693431,3.0,0.021897810218978103,1.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_9,9,1,137.0,strangers_pure,40.0,0.291970802919708,22.0,0.16058394160583941,12.0,0.08759124087591241,9.0,0.06569343065693431,3.0,0.021897810218978103,1.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_26,29,26,128.0,strangers_pure,22.0,0.171875,7.0,0.0546875,3.0,0.0234375,1.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_26,26,29,128.0,strangers_pure,22.0,0.171875,7.0,0.0546875,3.0,0.0234375,1.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_28,20,28,170.0,strangers_pure,31.0,0.18235294117647058,13.0,0.07647058823529412,9.0,0.052941176470588235,4.0,0.023529411764705882,2.0,0.011764705882352941,2.0,0.011764705882352941,2.0,0.011764705882352941,1.0,0.0058823529411764705,1.0,0.0058823529411764705,0.0,0.0,0.0,0.0
20_28,28,20,170.0,strangers_pure,31.0,0.18235294117647058,13.0,0.07647058823529412,9.0,0.052941176470588235,4.0,0.023529411764705882,2.0,0.011764705882352941,2.0,0.011764705882352941,2.0,0.011764705882352941,1.0,0.0058823529411764705,1.0,0.0058823529411764705,0.0,0.0,0.0,0.0
89_84,89,84,113.0,strangers_pure,25.0,0.22123893805309736,13.0,0.11504424778761062,6.0,0.05309734513274336,3.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89_84,84,89,113.0,strangers_pure,25.0,0.22123893805309736,13.0,0.11504424778761062,6.0,0.05309734513274336,3.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_88,80,88,107.0,strangers_pure,28.0,0.2616822429906542,11.0,0.102803738317757,5.0,0.04672897196261682,2.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_88,88,80,107.0,strangers_pure,28.0,0.2616822429906542,11.0,0.102803738317757,5.0,0.04672897196261682,2.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11_4,11,4,159.0,strangers_pure,30.0,0.18867924528301888,14.0,0.0880503144654088,6.0,0.03773584905660377,2.0,0.012578616352201259,1.0,0.006289308176100629,1.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11_4,4,11,159.0,strangers_pure,30.0,0.18867924528301888,14.0,0.0880503144654088,6.0,0.03773584905660377,2.0,0.012578616352201259,1.0,0.006289308176100629,1.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85_90,85,90,186.0,strangers_pure,43.0,0.23118279569892472,25.0,0.13440860215053763,16.0,0.08602150537634409,13.0,0.06989247311827956,6.0,0.03225806451612903,3.0,0.016129032258064516,2.0,0.010752688172043012,2.0,0.010752688172043012,2.0,0.010752688172043012,1.0,0.005376344086021506,0.0,0.0
85_90,90,85,186.0,strangers_pure,43.0,0.23118279569892472,25.0,0.13440860215053763,16.0,0.08602150537634409,13.0,0.06989247311827956,6.0,0.03225806451612903,3.0,0.016129032258064516,2.0,0.010752688172043012,2.0,0.010752688172043012,2.0,0.010752688172043012,1.0,0.005376344086021506,0.0,0.0
85_84,85,84,142.0,strangers_pure,39.0,0.2746478873239437,18.0,0.1267605633802817,13.0,0.09154929577464789,9.0,0.06338028169014084,6.0,0.04225352112676056,6.0,0.04225352112676056,6.0,0.04225352112676056,5.0,0.035211267605633804,4.0,0.028169014084507043,4.0,0.028169014084507043,3.0,0.02112676056338028
85_84,84,85,142.0,strangers_pure,39.0,0.2746478873239437,18.0,0.1267605633802817,13.0,0.09154929577464789,9.0,0.06338028169014084,6.0,0.04225352112676056,6.0,0.04225352112676056,6.0,0.04225352112676056,5.0,0.035211267605633804,4.0,0.028169014084507043,4.0,0.028169014084507043,3.0,0.02112676056338028
63_65,63,65,99.0,strangers_pure,26.0,0.26262626262626265,11.0,0.1111111111111111,5.0,0.050505050505050504,3.0,0.030303030303030304,1.0,0.010101010101010102,1.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63_65,65,63,99.0,strangers_pure,26.0,0.26262626262626265,11.0,0.1111111111111111,5.0,0.050505050505050504,3.0,0.030303030303030304,1.0,0.010101010101010102,1.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_30,25,30,164.0,strangers_pure,24.0,0.14634146341463414,12.0,0.07317073170731707,4.0,0.024390243902439025,3.0,0.018292682926829267,2.0,0.012195121951219513,1.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_30,30,25,164.0,strangers_pure,24.0,0.14634146341463414,12.0,0.07317073170731707,4.0,0.024390243902439025,3.0,0.018292682926829267,2.0,0.012195121951219513,1.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45_49,45,49,58.0,strangers_pure,10.0,0.1724137931034483,7.0,0.1206896551724138,2.0,0.034482758620689655,2.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45_49,49,45,58.0,strangers_pure,10.0,0.1724137931034483,7.0,0.1206896551724138,2.0,0.034482758620689655,2.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100_109,100,109,165.0,strangers_pure,12.0,0.07272727272727272,2.0,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100_109,109,100,165.0,strangers_pure,12.0,0.07272727272727272,2.0,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42_41,42,41,199.0,strangers_pure,60.0,0.3015075376884422,35.0,0.17587939698492464,22.0,0.11055276381909548,7.0,0.035175879396984924,3.0,0.01507537688442211,2.0,0.010050251256281407,2.0,0.010050251256281407,2.0,0.010050251256281407,2.0,0.010050251256281407,1.0,0.005025125628140704,0.0,0.0
42_41,41,42,199.0,strangers_pure,60.0,0.3015075376884422,35.0,0.17587939698492464,22.0,0.11055276381909548,7.0,0.035175879396984924,3.0,0.01507537688442211,2.0,0.010050251256281407,2.0,0.010050251256281407,2.0,0.010050251256281407,2.0,0.010050251256281407,1.0,0.005025125628140704,0.0,0.0
11_5,11,5,146.0,strangers_pure,37.0,0.2534246575342466,20.0,0.136986301369863,5.0,0.03424657534246575,4.0,0.0273972602739726,2.0,0.0136986301369863,1.0,0.00684931506849315,1.0,0.00684931506849315,1.0,0.00684931506849315,1.0,0.00684931506849315,0.0,0.0,0.0,0.0
11_5,5,11,146.0,strangers_pure,37.0,0.2534246575342466,20.0,0.136986301369863,5.0,0.03424657534246575,4.0,0.0273972602739726,2.0,0.0136986301369863,1.0,0.00684931506849315,1.0,0.00684931506849315,1.0,0.00684931506849315,1.0,0.00684931506849315,0.0,0.0,0.0,0.0
89_85,89,85,156.0,strangers_pure,52.0,0.3333333333333333,23.0,0.14743589743589744,17.0,0.10897435897435898,8.0,0.05128205128205128,4.0,0.02564102564102564,2.0,0.01282051282051282,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641
89_85,85,89,156.0,strangers_pure,52.0,0.3333333333333333,23.0,0.14743589743589744,17.0,0.10897435897435898,8.0,0.05128205128205128,4.0,0.02564102564102564,2.0,0.01282051282051282,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641
105_110,105,110,187.0,strangers_pure,40.0,0.21390374331550802,22.0,0.11764705882352941,15.0,0.08021390374331551,10.0,0.053475935828877004,4.0,0.0213903743315508,2.0,0.0106951871657754,1.0,0.0053475935828877,1.0,0.0053475935828877,1.0,0.0053475935828877,1.0,0.0053475935828877,1.0,0.0053475935828877
105_110,110,105,187.0,strangers_pure,40.0,0.21390374331550802,22.0,0.11764705882352941,15.0,0.08021390374331551,10.0,0.053475935828877004,4.0,0.0213903743315508,2.0,0.0106951871657754,1.0,0.0053475935828877,1.0,0.0053475935828877,1.0,0.0053475935828877,1.0,0.0053475935828877,1.0,0.0053475935828877
40_50,40,50,105.0,strangers_pure,32.0,0.3047619047619048,11.0,0.10476190476190476,3.0,0.02857142857142857,2.0,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40_50,50,40,105.0,strangers_pure,32.0,0.3047619047619048,11.0,0.10476190476190476,3.0,0.02857142857142857,2.0,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66_68,66,68,111.0,strangers_pure,20.0,0.18018018018018017,11.0,0.0990990990990991,8.0,0.07207207207207207,4.0,0.036036036036036036,3.0,0.02702702702702703,2.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66_68,68,66,111.0,strangers_pure,20.0,0.18018018018018017,11.0,0.0990990990990991,8.0,0.07207207207207207,4.0,0.036036036036036036,3.0,0.02702702702702703,2.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_29,20,29,152.0,strangers_pure,21.0,0.13815789473684212,10.0,0.06578947368421052,3.0,0.019736842105263157,1.0,0.006578947368421052,1.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_29,29,20,152.0,strangers_pure,21.0,0.13815789473684212,10.0,0.06578947368421052,3.0,0.019736842105263157,1.0,0.006578947368421052,1.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_25,29,25,128.0,strangers_pure,19.0,0.1484375,5.0,0.0390625,2.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_25,25,29,128.0,strangers_pure,19.0,0.1484375,5.0,0.0390625,2.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_24,27,24,127.0,strangers_pure,54.0,0.4251968503937008,28.0,0.2204724409448819,10.0,0.07874015748031496,6.0,0.047244094488188976,3.0,0.023622047244094488,2.0,0.015748031496062992,1.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_24,24,27,127.0,strangers_pure,54.0,0.4251968503937008,28.0,0.2204724409448819,10.0,0.07874015748031496,6.0,0.047244094488188976,3.0,0.023622047244094488,2.0,0.015748031496062992,1.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_30,27,30,192.0,strangers_pure,25.0,0.13020833333333334,8.0,0.041666666666666664,4.0,0.020833333333333332,3.0,0.015625,1.0,0.005208333333333333,1.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_30,30,27,192.0,strangers_pure,25.0,0.13020833333333334,8.0,0.041666666666666664,4.0,0.020833333333333332,3.0,0.015625,1.0,0.005208333333333333,1.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_69,68,69,99.0,strangers_pure,19.0,0.1919191919191919,7.0,0.0707070707070707,4.0,0.04040404040404041,2.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_69,69,68,99.0,strangers_pure,19.0,0.1919191919191919,7.0,0.0707070707070707,4.0,0.04040404040404041,2.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_49,47,49,73.0,strangers_pure,15.0,0.2054794520547945,10.0,0.136986301369863,5.0,0.0684931506849315,4.0,0.0547945205479452,1.0,0.0136986301369863,1.0,0.0136986301369863,1.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_49,49,47,73.0,strangers_pure,15.0,0.2054794520547945,10.0,0.136986301369863,5.0,0.0684931506849315,4.0,0.0547945205479452,1.0,0.0136986301369863,1.0,0.0136986301369863,1.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_28,30,28,161.0,strangers_pure,16.0,0.09937888198757763,5.0,0.031055900621118012,3.0,0.018633540372670808,2.0,0.012422360248447204,1.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_28,28,30,161.0,strangers_pure,16.0,0.09937888198757763,5.0,0.031055900621118012,3.0,0.018633540372670808,2.0,0.012422360248447204,1.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87_84,87,84,141.0,strangers_pure,18.0,0.1276595744680851,10.0,0.07092198581560284,7.0,0.04964539007092199,6.0,0.0425531914893617,2.0,0.014184397163120567,2.0,0.014184397163120567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87_84,84,87,141.0,strangers_pure,18.0,0.1276595744680851,10.0,0.07092198581560284,7.0,0.04964539007092199,6.0,0.0425531914893617,2.0,0.014184397163120567,2.0,0.014184397163120567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89_81,89,81,191.0,strangers_pure,59.0,0.3089005235602094,31.0,0.16230366492146597,19.0,0.09947643979057591,13.0,0.06806282722513089,9.0,0.04712041884816754,4.0,0.020942408376963352,1.0,0.005235602094240838,1.0,0.005235602094240838,1.0,0.005235602094240838,1.0,0.005235602094240838,0.0,0.0
89_81,81,89,191.0,strangers_pure,59.0,0.3089005235602094,31.0,0.16230366492146597,19.0,0.09947643979057591,13.0,0.06806282722513089,9.0,0.04712041884816754,4.0,0.020942408376963352,1.0,0.005235602094240838,1.0,0.005235602094240838,1.0,0.005235602094240838,1.0,0.005235602094240838,0.0,0.0
104_105,104,105,133.0,strangers_pure,45.0,0.3383458646616541,30.0,0.22556390977443608,21.0,0.15789473684210525,11.0,0.08270676691729323,7.0,0.05263157894736842,5.0,0.03759398496240601,2.0,0.015037593984962405,1.0,0.007518796992481203,1.0,0.007518796992481203,1.0,0.007518796992481203,0.0,0.0
104_105,105,104,133.0,strangers_pure,45.0,0.3383458646616541,30.0,0.22556390977443608,21.0,0.15789473684210525,11.0,0.08270676691729323,7.0,0.05263157894736842,5.0,0.03759398496240601,2.0,0.015037593984962405,1.0,0.007518796992481203,1.0,0.007518796992481203,1.0,0.007518796992481203,0.0,0.0
82_88,82,88,147.0,strangers_pure,16.0,0.10884353741496598,5.0,0.034013605442176874,3.0,0.02040816326530612,1.0,0.006802721088435374,1.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82_88,88,82,147.0,strangers_pure,16.0,0.10884353741496598,5.0,0.034013605442176874,3.0,0.02040816326530612,1.0,0.006802721088435374,1.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_108,101,108,197.0,strangers_pure,67.0,0.3401015228426396,29.0,0.14720812182741116,18.0,0.09137055837563451,11.0,0.05583756345177665,6.0,0.030456852791878174,4.0,0.02030456852791878,1.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_108,108,101,197.0,strangers_pure,67.0,0.3401015228426396,29.0,0.14720812182741116,18.0,0.09137055837563451,11.0,0.05583756345177665,6.0,0.030456852791878174,4.0,0.02030456852791878,1.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_21,25,21,217.0,strangers_pure,27.0,0.12442396313364056,12.0,0.055299539170506916,3.0,0.013824884792626729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_21,21,25,217.0,strangers_pure,27.0,0.12442396313364056,12.0,0.055299539170506916,3.0,0.013824884792626729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_69,64,69,129.0,strangers_pure,48.0,0.37209302325581395,31.0,0.24031007751937986,19.0,0.14728682170542637,11.0,0.08527131782945736,6.0,0.046511627906976744,2.0,0.015503875968992248,1.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_69,69,64,129.0,strangers_pure,48.0,0.37209302325581395,31.0,0.24031007751937986,19.0,0.14728682170542637,11.0,0.08527131782945736,6.0,0.046511627906976744,2.0,0.015503875968992248,1.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42_45,42,45,108.0,strangers_pure,31.0,0.28703703703703703,19.0,0.17592592592592593,12.0,0.1111111111111111,6.0,0.05555555555555555,3.0,0.027777777777777776,2.0,0.018518518518518517,2.0,0.018518518518518517,1.0,0.009259259259259259,1.0,0.009259259259259259,0.0,0.0,0.0,0.0
42_45,45,42,108.0,strangers_pure,31.0,0.28703703703703703,19.0,0.17592592592592593,12.0,0.1111111111111111,6.0,0.05555555555555555,3.0,0.027777777777777776,2.0,0.018518518518518517,2.0,0.018518518518518517,1.0,0.009259259259259259,1.0,0.009259259259259259,0.0,0.0,0.0,0.0
42_44,42,44,107.0,strangers_pure,25.0,0.2336448598130841,9.0,0.08411214953271028,4.0,0.037383177570093455,3.0,0.028037383177570093,2.0,0.018691588785046728,1.0,0.009345794392523364,1.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42_44,44,42,107.0,strangers_pure,25.0,0.2336448598130841,9.0,0.08411214953271028,4.0,0.037383177570093455,3.0,0.028037383177570093,2.0,0.018691588785046728,1.0,0.009345794392523364,1.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9_6,9,6,110.0,strangers_pure,34.0,0.3090909090909091,21.0,0.19090909090909092,12.0,0.10909090909090909,9.0,0.08181818181818182,5.0,0.045454545454545456,3.0,0.02727272727272727,2.0,0.01818181818181818,2.0,0.01818181818181818,1.0,0.00909090909090909,1.0,0.00909090909090909,1.0,0.00909090909090909
9_6,6,9,110.0,strangers_pure,34.0,0.3090909090909091,21.0,0.19090909090909092,12.0,0.10909090909090909,9.0,0.08181818181818182,5.0,0.045454545454545456,3.0,0.02727272727272727,2.0,0.01818181818181818,2.0,0.01818181818181818,1.0,0.00909090909090909,1.0,0.00909090909090909,1.0,0.00909090909090909
63_61,63,61,108.0,strangers_pure,23.0,0.21296296296296297,14.0,0.12962962962962962,6.0,0.05555555555555555,2.0,0.018518518518518517,2.0,0.018518518518518517,2.0,0.018518518518518517,1.0,0.009259259259259259,1.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0
63_61,61,63,108.0,strangers_pure,23.0,0.21296296296296297,14.0,0.12962962962962962,6.0,0.05555555555555555,2.0,0.018518518518518517,2.0,0.018518518518518517,2.0,0.018518518518518517,1.0,0.009259259259259259,1.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0
7_9,7,9,176.0,strangers_pure,48.0,0.2727272727272727,25.0,0.14204545454545456,15.0,0.08522727272727272,6.0,0.03409090909090909,5.0,0.028409090909090908,4.0,0.022727272727272728,3.0,0.017045454545454544,2.0,0.011363636363636364,1.0,0.005681818181818182,0.0,0.0,0.0,0.0
7_9,9,7,176.0,strangers_pure,48.0,0.2727272727272727,25.0,0.14204545454545456,15.0,0.08522727272727272,6.0,0.03409090909090909,5.0,0.028409090909090908,4.0,0.022727272727272728,3.0,0.017045454545454544,2.0,0.011363636363636364,1.0,0.005681818181818182,0.0,0.0,0.0,0.0
22_29,22,29,113.0,strangers_pure,10.0,0.08849557522123894,1.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_29,29,22,113.0,strangers_pure,10.0,0.08849557522123894,1.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_109,101,109,56.0,strangers_pure,22.0,0.39285714285714285,13.0,0.23214285714285715,6.0,0.10714285714285714,2.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_109,109,101,56.0,strangers_pure,22.0,0.39285714285714285,13.0,0.23214285714285715,6.0,0.10714285714285714,2.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89_80,89,80,152.0,strangers_pure,54.0,0.35526315789473684,18.0,0.11842105263157894,8.0,0.05263157894736842,5.0,0.03289473684210526,2.0,0.013157894736842105,2.0,0.013157894736842105,2.0,0.013157894736842105,1.0,0.006578947368421052,1.0,0.006578947368421052,0.0,0.0,0.0,0.0
89_80,80,89,152.0,strangers_pure,54.0,0.35526315789473684,18.0,0.11842105263157894,8.0,0.05263157894736842,5.0,0.03289473684210526,2.0,0.013157894736842105,2.0,0.013157894736842105,2.0,0.013157894736842105,1.0,0.006578947368421052,1.0,0.006578947368421052,0.0,0.0,0.0,0.0
30_29,30,29,141.0,strangers_pure,12.0,0.0851063829787234,2.0,0.014184397163120567,1.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_29,29,30,141.0,strangers_pure,12.0,0.0851063829787234,2.0,0.014184397163120567,1.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_48,47,48,53.0,strangers_pure,9.0,0.16981132075471697,4.0,0.07547169811320754,4.0,0.07547169811320754,2.0,0.03773584905660377,1.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_48,48,47,53.0,strangers_pure,9.0,0.16981132075471697,4.0,0.07547169811320754,4.0,0.07547169811320754,2.0,0.03773584905660377,1.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40_41,40,41,156.0,strangers_pure,61.0,0.391025641025641,37.0,0.23717948717948717,23.0,0.14743589743589744,13.0,0.08333333333333333,9.0,0.057692307692307696,5.0,0.03205128205128205,4.0,0.02564102564102564,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641
40_41,41,40,156.0,strangers_pure,61.0,0.391025641025641,37.0,0.23717948717948717,23.0,0.14743589743589744,13.0,0.08333333333333333,9.0,0.057692307692307696,5.0,0.03205128205128205,4.0,0.02564102564102564,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641,1.0,0.00641025641025641
61_70,61,70,105.0,strangers_pure,31.0,0.29523809523809524,17.0,0.1619047619047619,10.0,0.09523809523809523,3.0,0.02857142857142857,3.0,0.02857142857142857,2.0,0.01904761904761905,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525
61_70,70,61,105.0,strangers_pure,31.0,0.29523809523809524,17.0,0.1619047619047619,10.0,0.09523809523809523,3.0,0.02857142857142857,3.0,0.02857142857142857,2.0,0.01904761904761905,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525
105_103,105,103,158.0,strangers_pure,72.0,0.45569620253164556,44.0,0.27848101265822783,34.0,0.21518987341772153,17.0,0.10759493670886076,12.0,0.0759493670886076,8.0,0.05063291139240506,6.0,0.0379746835443038,5.0,0.03164556962025317,3.0,0.0189873417721519,2.0,0.012658227848101266,2.0,0.012658227848101266
105_103,103,105,158.0,strangers_pure,72.0,0.45569620253164556,44.0,0.27848101265822783,34.0,0.21518987341772153,17.0,0.10759493670886076,12.0,0.0759493670886076,8.0,0.05063291139240506,6.0,0.0379746835443038,5.0,0.03164556962025317,3.0,0.0189873417721519,2.0,0.012658227848101266,2.0,0.012658227848101266
89_82,89,82,201.0,strangers_pure,37.0,0.18407960199004975,15.0,0.07462686567164178,5.0,0.024875621890547265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
